y_true_log,y_pred_log,lower_log,upper_log,y_true_her,y_pred_her,lower_her,upper_her,covered
1.8562979903656265,1.603178422844247,-0.4470604688970541,3.653417314585548,5.400000000000002,3.9688003010163264,-0.3604947630707315,37.606370996944044,True
5.800697426730498,6.496261915218902,4.446023023477601,8.546500806960204,329.53000000000003,661.6599185480055,84.28708391196407,5147.706550962868,True
9.05963375455148,5.865502022547636,3.815263130806335,7.9157409142889374,8600.00000000001,351.65915452259446,44.38869797647483,2739.07593989702,False
7.640123172695364,7.996684906258163,5.946446014516862,10.046923797999463,2079.0000000000005,2970.0921939240125,381.39190595473144,23083.664417141747,True
7.446935096244656,7.7797617240646275,5.729522832323326,9.830000615805929,1713.6000000000001,2390.704866922658,306.8223504521624,18581.96566853904,True
10.040332200263972,10.422828576965141,8.37258968522384,12.473067468706443,22932.0,33617.39199394099,4325.826685481558,261205.7370413958,True
3.703768066607687,5.2893471874601845,3.2391082957188835,7.339586079201485,39.60000000000001,197.2139865883236,24.510963366737286,1539.0745128450603,True
9.12706745278236,9.224453677619467,7.174214785878165,11.274692569360768,9199.999999999984,10141.133685265651,1304.3347312101628,78800.91435221914,True
9.613536240640304,9.464322565673697,7.414083673932396,11.514561457414999,14965.000000000002,12890.488490890759,1658.188114292247,100162.73314104897,True
5.269403356383394,5.838828942655271,3.7885900509139696,7.889067834396572,193.3,342.3769909763746,43.19404497409367,2666.9557845656864,True
7.467085311807743,7.501337549423784,5.451098657682483,9.551576441165086,1748.5000000000007,1809.4623785957324,232.0140279814771,14065.852767212264,True
7.882918510367237,8.077114996484717,6.026876104743415,10.127353888226018,2650.6000000000004,3218.9303133410504,413.41840548667585,25017.076141181282,True
9.067820128985096,8.816110609022825,6.765871717281524,10.866349500764127,8670.69999999999,6740.99132459428,866.7222867113106,52382.63439203347,True
10.211009016314168,9.89459381164806,7.844354919906758,11.94483270338936,27200.000000000073,19821.913828770725,2550.291345338138,154018.2237867643,True
2.2192034840549946,5.170113899692914,3.1198750079516127,7.220352791434214,8.2,174.93487527116093,21.6435492026902,1365.9712313916548,False
9.862717639992916,10.000139888590112,7.949900996848811,12.050378780331414,19199.99999999998,22028.54726157791,2834.2942335151415,171163.22938173448,True
9.178663929115633,8.522893157615103,6.4726542658738015,10.573132049356404,9687.200000000023,5027.581209575916,646.1992881642166,39069.85413061192,True
5.707110264748875,6.289278591762451,4.23903970002115,8.339517483503752,299.9999999999999,537.7645196937503,68.34123147298999,4185.069406539214,True
3.242982900211434,4.872087514816218,2.8218486230749167,6.922326406557518,24.61,129.59324788994005,15.807893429755364,1013.6778039567537,True
8.764209507142004,9.188124356558252,7.13788546481695,11.238363248299553,6400.000000000005,9779.289429000011,1257.7638724885269,75989.47240361692,True
5.11739483066779,5.080147761303651,3.0299088695623504,7.130386653044953,165.90000000000003,159.79781386791345,19.695346527465627,1248.3599423612307,True
