y_true_log,y_true_umol,boot_median_log,boot_p05_log,boot_p95_log,boot_ci_width_log,conf_pred_log,conf_lo_log,conf_hi_log,conf_ci_width_log,model_disagree_std,host_material,boot_covered,conf_covered
9.12706745278236,9199.999999999984,8.877952407673682,8.354086235262645,9.393407191453308,1.0393209561906627,8.605753647119496,7.477958903646567,9.733548390592425,2.2555894869458584,0.27912445016955756,tio2,1,1
9.613536240640304,14965.000000000002,9.234743344122496,7.431544824444906,9.907158124169584,2.475613299724678,9.324393674806968,8.196598931334039,10.452188418279897,2.2555894869458584,0.3879255987353719,tio2,1,1
5.269403356383394,193.3,5.824782394569867,5.2418767555646815,6.30093950660705,1.0590627510423687,5.7996206856424,4.671825942169471,6.927415429115329,2.2555894869458584,0.058113669900915065,zno-zns,1,1
7.467085311807743,1748.5000000000007,7.135690542975405,6.551333826036577,7.7452741087127785,1.1939402826762011,7.207931372189421,6.080136628716492,8.33572611566235,2.2555894869458584,0.36233572884873344,tio2,1,1
7.882918510367237,2650.6000000000004,7.789152482682793,7.02382010155068,8.579408153201337,1.5555880516506573,7.944658313792091,6.816863570319162,9.07245305726502,2.2555894869458584,0.9211531800138985,tio2,1,1
9.067820128985096,8670.69999999999,8.838830978576219,8.248960143527523,9.28527126891412,1.0363111253865966,8.975277265101832,7.847482521628903,10.103072008574761,2.2555894869458584,0.23234820613568688,tio2,1,1
10.211009016314168,27200.000000000073,10.114418931720188,9.743433468262825,10.377573645209818,0.6341401769469925,9.966272719839429,8.8384779763665,11.094067463312358,2.2555894869458584,0.1532530842141833,tio2,1,1
2.2192034840549946,8.2,4.21546907179553,3.4872463573902697,5.44795866235925,1.9607123049689803,3.6928679304619894,2.56507318698906,4.820662673934919,2.255589486945859,1.096458799148605,tio2,0,0
9.862717639992916,19199.99999999998,10.11648888854711,9.813740765362716,10.528304122578886,0.7145633572161696,10.279768663822313,9.151973920349384,11.407563407295243,2.2555894869458584,0.33229388755397854,tio2,1,1
9.178663929115633,9687.200000000023,9.103223672481114,8.33988406402515,9.84514983910034,1.5052657750751912,9.025981452819101,7.898186709346172,10.15377619629203,2.2555894869458584,0.2331582872850773,tio2,1,1
5.707110264748875,299.9999999999999,6.6014959370481545,6.12815234111542,7.665752968871416,1.537600627755996,6.963612958575512,5.835818215102583,8.091407702048441,2.2555894869458584,0.04189784331025005,tio2,0,0
3.242982900211434,24.61,5.485517691928278,4.822824005758504,6.346583048860784,1.52375904310228,5.154931458004962,4.027136714532033,6.2827262014778915,2.2555894869458584,0.9898432067765638,bi2o3,0,0
8.764209507142004,6400.000000000005,8.994834316805939,8.400055096819536,9.565798084501088,1.1657429876815524,8.803653631704243,7.675858888231314,9.931448375177172,2.2555894869458584,0.1521401755749022,tio2,1,1
5.11739483066779,165.90000000000003,5.373910103566988,4.936373101663446,5.86424133459711,0.9278682329336636,5.196420158397627,4.068625414924698,6.3242149018705565,2.2555894869458584,0.23183774992292353,gamma-al2o3,1,1
